source_repo,source_section,category,task,dataset,date,samples,modal,annotations,data_sources,gsd,paper,paper_url,link,link_url,image_size,text_count,image_count,content,description,entry_title,entry_url,mentioned_datasets,notes
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Vegetation, deforestation, crops & field boundaries",Segmentation,"Segmentation - Vegetation, deforestation, crops & field boundaries",Radiant Earth Spot the Crop Challenge,,,,,,,,,Radiant Earth Spot the Crop Challenge,https://github.com/radiantearth/spot-the-crop-challenge,,,,"Winning models from the Radiant Earth Spot the Crop Challenge, uses a time-series of Sentinel-2 multispectral data to classify crops in the Western Cape of South Africa. Another solution","Winning models from the Radiant Earth Spot the Crop Challenge, uses a time-series of Sentinel-2 multispectral data to classify crops in the Western Cape of South Africa. Another solution",Radiant Earth Spot the Crop Challenge,https://github.com/radiantearth/spot-the-crop-challenge,Another solution,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Vegetation, deforestation, crops & field boundaries",Segmentation,"Segmentation - Vegetation, deforestation, crops & field boundaries",ai4boundaries,,,,,,,,,ai4boundaries,https://github.com/waldnerf/ai4boundaries,,,,a Python package that facilitates download of the AI4boundaries data set,a Python package that facilitates download of the AI4boundaries data set,ai4boundaries,https://github.com/waldnerf/ai4boundaries,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Vegetation, deforestation, crops & field boundaries",Segmentation,"Segmentation - Vegetation, deforestation, crops & field boundaries",Nasa Harvest Rwanda Field Boundary Detection Challenge,,,,,,,,,Nasa_harvest_field_boundary_competition,https://github.com/radiantearth/Nasa_harvest_field_boundary_competition,,,,Nasa Harvest Rwanda Field Boundary Detection Challenge Tutorial,Nasa Harvest Rwanda Field Boundary Detection Challenge Tutorial,Nasa_harvest_field_boundary_competition,https://github.com/radiantearth/Nasa_harvest_field_boundary_competition,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Vegetation, deforestation, crops & field boundaries",Segmentation,"Segmentation - Vegetation, deforestation, crops & field boundaries",NASA Harvest Field Boundary Detection Challenge,,,,,,,,,nasa_harvest_boundary_detection_challenge,https://github.com/geoaigroup/nasa_harvest_boundary_detection_challenge,,,,the 4th place solution for NASA Harvest Field Boundary Detection Challenge on Zindi.,the 4th place solution for NASA Harvest Field Boundary Detection Challenge on Zindi.,nasa_harvest_boundary_detection_challenge,https://github.com/geoaigroup/nasa_harvest_boundary_detection_challenge,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Water, coastlines, rivers & floods",Segmentation,"Segmentation - Water, coastlines, rivers & floods",Hurricane Harvey. Dataset,,,,,,,,,Houston_flooding,https://github.com/Lichtphyz/Houston_flooding,,,,"labeling each pixel as either flooded or not using data from Hurricane Harvey. Dataset consisted of pre and post flood images, and a ground truth floodwater mask was created using unsupervised clustering (with DBScan) of image pixels with human cluster verification/adjustment","labeling each pixel as either flooded or not using data from Hurricane Harvey. Dataset consisted of pre and post flood images, and a ground truth floodwater mask was created using unsupervised clustering (with DBScan) of image pixels with human cluster verification/adjustment",Houston_flooding,https://github.com/Lichtphyz/Houston_flooding,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Water, coastlines, rivers & floods",Segmentation,"Segmentation - Water, coastlines, rivers & floods",Earth Surface Water Dataset,,,,,,,,,WatNet,https://github.com/xinluo2018/WatNet,,,,"A deep ConvNet for surface water mapping based on Sentinel-2 image, uses the Earth Surface Water Dataset","A deep ConvNet for surface water mapping based on Sentinel-2 image, uses the Earth Surface Water Dataset",WatNet,https://github.com/xinluo2018/WatNet,Earth Surface Water Dataset,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Water, coastlines, rivers & floods",Segmentation,"Segmentation - Water, coastlines, rivers & floods",A Multimodal Dataset,,,,,,,,,mmflood,https://github.com/edornd/mmflood,,,,MMFlood: A Multimodal Dataset for Flood Delineation From Satellite Imagery (Sentinel 1 SAR),MMFlood: A Multimodal Dataset for Flood Delineation From Satellite Imagery (Sentinel 1 SAR),mmflood,https://github.com/edornd/mmflood,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Water, coastlines, rivers & floods",Segmentation,"Segmentation - Water, coastlines, rivers & floods",SAR and Incomplete Multispectral Data. Uses c2smsfloods dataset; Extent Mapping using SAR and Incomplete Multispectral Data. Uses c2smsfloods dataset,,,,,,,,,SMAGNet,https://github.com/ASUcicilab/SMAGNet,,,,A Spatially Masked Adaptive Gated Network for Multimodal Post-Flood Water Extent Mapping using SAR and Incomplete Multispectral Data. Uses c2smsfloods dataset,A Spatially Masked Adaptive Gated Network for Multimodal Post-Flood Water Extent Mapping using SAR and Incomplete Multispectral Data. Uses c2smsfloods dataset,SMAGNet,https://github.com/ASUcicilab/SMAGNet,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Water, coastlines, rivers & floods",Segmentation,"Segmentation - Water, coastlines, rivers & floods",IBM BlueSky Challenge - ZeroFlood,,,,,,,,,IBM BlueSky Challenge - ZeroFlood,https://github.com/oroikono/IBM-BlueSky-Challenge-ZeroFlood,,,,IBM BlueSky Challenge - ZeroFlood,IBM BlueSky Challenge - ZeroFlood,IBM BlueSky Challenge - ZeroFlood,https://github.com/oroikono/IBM-BlueSky-Challenge-ZeroFlood,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Fire, smoke & burn areas",Segmentation,"Segmentation - Fire, smoke & burn areas",Satellite Burned Area Dataset,,,,,,,,,burned-area-baseline,https://github.com/lccol/burned-area-baseline,,,,baseline unet model accompanying the Satellite Burned Area Dataset (Sentinel 1 & 2),baseline unet model accompanying the Satellite Burned Area Dataset (Sentinel 1 & 2),burned-area-baseline,https://github.com/lccol/burned-area-baseline,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Fire, smoke & burn areas",Segmentation,"Segmentation - Fire, smoke & burn areas",ECML/PKDD 2023 challenge,,,,,,,,,chabud2023,https://github.com/developmentseed/chabud2023,,,,Change detection for Burned area Delineation (ChaBuD) ECML/PKDD 2023 challenge,Change detection for Burned area Delineation (ChaBuD) ECML/PKDD 2023 challenge,chabud2023,https://github.com/developmentseed/chabud2023,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,"Segmentation - Fire, smoke & burn areas",Segmentation,"Segmentation - Fire, smoke & burn areas",Post Wildfire Burnt-up Detection using Siamese-UNet,,,,,,,,,Post Wildfire Burnt-up Detection using Siamese-UNet,https://github.com/kavyagupta/chabud,,,,on Chadbud dataset,on Chadbud dataset,Post Wildfire Burnt-up Detection using Siamese-UNet,https://github.com/kavyagupta/chabud,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Glaciers,Segmentation,Segmentation - Glaciers,HED-UNet,,,,,,,,,HED-UNet,https://github.com/khdlr/HED-UNet,,,,"a model for simultaneous semantic segmentation and edge detection, examples provided are glacier fronts and building footprints using the Inria Aerial Image Labeling dataset","a model for simultaneous semantic segmentation and edge detection, examples provided are glacier fronts and building footprints using the Inria Aerial Image Labeling dataset",HED-UNet,https://github.com/khdlr/HED-UNet,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Roads & sidewalks,Segmentation,Segmentation - Roads & sidewalks,Winning Solutions from SpaceNet Road Detection and Routing Challenge,,,,,,,,,Winning Solutions from SpaceNet Road Detection and Routing Challenge,https://github.com/SpaceNetChallenge/RoadDetector,,,,Winning Solutions from SpaceNet Road Detection and Routing Challenge,Winning Solutions from SpaceNet Road Detection and Routing Challenge,Winning Solutions from SpaceNet Road Detection and Routing Challenge,https://github.com/SpaceNetChallenge/RoadDetector,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Roads & sidewalks,Segmentation,Segmentation - Roads & sidewalks,SpaceNet Roads Dataset,,,,,,,,,road_detection_mtl,https://github.com/ntelo007/road_detection_mtl,,,,"Road Detection using a multi-task Learning technique to improve the performance of the road detection task by incorporating prior knowledge constraints, uses the SpaceNet Roads Dataset","Road Detection using a multi-task Learning technique to improve the performance of the road detection task by incorporating prior knowledge constraints, uses the SpaceNet Roads Dataset",road_detection_mtl,https://github.com/ntelo007/road_detection_mtl,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Roads & sidewalks,Segmentation,Segmentation - Roads & sidewalks,DeepGlobe-Road-Extraction-Challenge,,,,,,,,,road_extraction_remote_sensing,https://github.com/jiankang1991/road_extraction_remote_sensing,,,,"pytorch implementation, CVPR2018 DeepGlobe Road Extraction Challenge submission. See also DeepGlobe-Road-Extraction-Challenge","pytorch implementation, CVPR2018 DeepGlobe Road Extraction Challenge submission. See also DeepGlobe-Road-Extraction-Challenge",road_extraction_remote_sensing,https://github.com/jiankang1991/road_extraction_remote_sensing,DeepGlobe-Road-Extraction-Challenge,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Roads & sidewalks,Segmentation,Segmentation - Roads & sidewalks,RoadDetections dataset by Microsoft,,,,,,,,,RoadDetections dataset by Microsoft,https://github.com/microsoft/RoadDetections,,,,RoadDetections dataset by Microsoft,RoadDetections dataset by Microsoft,RoadDetections dataset by Microsoft,https://github.com/microsoft/RoadDetections,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Roads & sidewalks,Segmentation,Segmentation - Roads & sidewalks,Massachusetts Roads Dataset,,,,,,,,,Satellite Imagery Road Segmentation,https://medium.com/@nithishmailme/satellite-imagery-road-segmentation-ad2964dc3812,,,,intro article on Medium using the kaggle Massachusetts Roads Dataset,intro article on Medium using the kaggle Massachusetts Roads Dataset,Satellite Imagery Road Segmentation,https://medium.com/@nithishmailme/satellite-imagery-road-segmentation-ad2964dc3812,Massachusetts Roads Dataset,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Roads & sidewalks,Segmentation,Segmentation - Roads & sidewalks,Inria and Massachusetts dataset,,,,,,,,,Istanbul_Dataset,https://github.com/TolgaBkm/Istanbul_Dataset,,,,"segmentation on the Istanbul, Inria and Massachusetts datasets","segmentation on the Istanbul, Inria and Massachusetts datasets",Istanbul_Dataset,https://github.com/TolgaBkm/Istanbul_Dataset,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Roads & sidewalks,Segmentation,Segmentation - Roads & sidewalks,D-LinkNet,,,,,,,,,D-LinkNet,https://github.com/ShenweiXie/D-LinkNet,,,,1st place solution in DeepGlobe Road Extraction Challenge,1st place solution in DeepGlobe Road Extraction Challenge,D-LinkNet,https://github.com/ShenweiXie/D-LinkNet,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Roads & sidewalks,Segmentation,Segmentation - Roads & sidewalks,A scalable computer vision approach for generating sidewalk network dataset,,,,,,,,,tile2net,https://github.com/VIDA-NYU/tile2net,,,,Mapping the walk: A scalable computer vision approach for generating sidewalk network datasets from aerial imagery,Mapping the walk: A scalable computer vision approach for generating sidewalk network datasets from aerial imagery,tile2net,https://github.com/VIDA-NYU/tile2net,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Roads & sidewalks,Segmentation,Segmentation - Roads & sidewalks,SpaceNet 3 dataset,,,,,,,,,Fine–Grained Extraction of Road Networks via Joint Learning of Connectivity and Segmentation,https://github.com/YXu556/RoadExtraction,,,,uses SpaceNet 3 dataset,uses SpaceNet 3 dataset,Fine–Grained Extraction of Road Networks via Joint Learning of Connectivity and Segmentation,https://github.com/YXu556/RoadExtraction,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,U-Net on the Massachusetts Roads Dataset; Semantic Segmentation in Satellite Imagery uses U-Net on the Massachusetts Roads Dataset,,,,,,,,,Road and Building Semantic Segmentation in Satellite Imagery,https://github.com/Paulymorphous/Road-Segmentation,,,,Road and Building Semantic Segmentation in Satellite Imagery uses U-Net on the Massachusetts Roads Dataset & keras,Road and Building Semantic Segmentation in Satellite Imagery uses U-Net on the Massachusetts Roads Dataset & keras,Road and Building Semantic Segmentation in Satellite Imagery,https://github.com/Paulymorphous/Road-Segmentation,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,Dataset creation,,,,,,,,,find unauthorized constructions using aerial photography,https://medium.com/towards-artificial-intelligence/find-unauthorized-constructions-using-aerial-photography-and-deep-learning-with-code-part-2-b56ca80c8c99,,,,Dataset creation,Dataset creation,find unauthorized constructions using aerial photography,https://medium.com/towards-artificial-intelligence/find-unauthorized-constructions-using-aerial-photography-and-deep-learning-with-code-part-2-b56ca80c8c99,Dataset creation,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,Google AI blog post. See the open-buildings dataset,,,,,,,,,Mapping Africa’s Buildings with Satellite Imagery: Google AI blog post,https://ai.googleblog.com/2021/07/mapping-africas-buildings-with.html,,,,Mapping Africa’s Buildings with Satellite Imagery: Google AI blog post. See the open-buildings dataset,Mapping Africa’s Buildings with Satellite Imagery: Google AI blog post. See the open-buildings dataset,Mapping Africa’s Buildings with Satellite Imagery: Google AI blog post,https://ai.googleblog.com/2021/07/mapping-africas-buildings-with.html,open-buildings,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,Semantic-segmentation repo by fuweifu-vtoo,,,,,,,,,Semantic-segmentation repo by fuweifu-vtoo,https://github.com/fuweifu-vtoo/Semantic-segmentation,,,,uses pytorch and the Massachusetts Buildings & Roads Datasets,uses pytorch and the Massachusetts Buildings & Roads Datasets,Semantic-segmentation repo by fuweifu-vtoo,https://github.com/fuweifu-vtoo/Semantic-segmentation,Massachusetts Buildings & Roads Datasets,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,Data from the SpaceNet Challenge,,,,,,,,,SpaceNetExploration,https://github.com/yangsiyu007/SpaceNetExploration,,,,A sample project demonstrating how to extract building footprints from satellite images using a semantic segmentation model. Data from the SpaceNet Challenge,A sample project demonstrating how to extract building footprints from satellite images using a semantic segmentation model. Data from the SpaceNet Challenge,SpaceNetExploration,https://github.com/yangsiyu007/SpaceNetExploration,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,Rooftop-Instance-Segmentation,,,,,,,,,Rooftop-Instance-Segmentation,https://github.com/MasterSkepticista/Rooftop-Instance-Segmentation,,,,"VGG-16, Instance Segmentation, uses the Airs dataset","VGG-16, Instance Segmentation, uses the Airs dataset",Rooftop-Instance-Segmentation,https://github.com/MasterSkepticista/Rooftop-Instance-Segmentation,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,An Artificial Intelligence Dataset,,,,,,,,,solar-farms-mapping,https://github.com/microsoft/solar-farms-mapping,,,,An Artificial Intelligence Dataset for Solar Energy Locations in India,An Artificial Intelligence Dataset for Solar Energy Locations in India,solar-farms-mapping,https://github.com/microsoft/solar-farms-mapping,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,poultry-cafos,,,,,,,,,poultry-cafos,https://github.com/microsoft/poultry-cafos,,,,This repo contains code for detecting poultry barns from high-resolution aerial imagery and an accompanying dataset of predicted barns over the United States,This repo contains code for detecting poultry barns from high-resolution aerial imagery and an accompanying dataset of predicted barns over the United States,poultry-cafos,https://github.com/microsoft/poultry-cafos,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,Massachusetts road & building dataset,,,,,,,,,ssai-cnn,https://github.com/mitmul/ssai-cnn,,,,This is an implementation of Volodymyr Mnih's dissertation methods on his Massachusetts road & building dataset,This is an implementation of Volodymyr Mnih's dissertation methods on his Massachusetts road & building dataset,ssai-cnn,https://github.com/mitmul/ssai-cnn,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,Massachusetts Buildings Dataset; Inria Aerial Image Labeling Dataset,,,,,,,,,building-footprint-segmentation,https://github.com/fuzailpalnak/building-footprint-segmentation,,,,"pip installable library to train building footprint segmentation on satellite and aerial imagery, applied to Massachusetts Buildings Dataset and Inria Aerial Image Labeling Dataset","pip installable library to train building footprint segmentation on satellite and aerial imagery, applied to Massachusetts Buildings Dataset and Inria Aerial Image Labeling Dataset",building-footprint-segmentation,https://github.com/fuzailpalnak/building-footprint-segmentation,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,Spacenet 7 dataset,,,,,,,,,SatFootprint,https://github.com/PriyanK7n/SatFootprint,,,,building segmentation on the Spacenet 7 dataset,building segmentation on the Spacenet 7 dataset,SatFootprint,https://github.com/PriyanK7n/SatFootprint,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,Open Cities AI Challenge,,,,,,,,,Open Cities AI Challenge,https://www.drivendata.org/competitions/60/building-segmentation-disaster-resilience/,,,,Segmenting Buildings for Disaster Resilience. Winning solutions on Github,Segmenting Buildings for Disaster Resilience. Winning solutions on Github,Open Cities AI Challenge,https://www.drivendata.org/competitions/60/building-segmentation-disaster-resilience/,on Github,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,Fusing multiple segmentation models based on different datasets into a single edge-deployable model,,,,,,,,,Fusing multiple segmentation models based on different datasets into a single edge-deployable model,https://github.com/markusmeingast/Satellite-Classifier,,,,"roof, car & road segmentation","roof, car & road segmentation",Fusing multiple segmentation models based on different datasets into a single edge-deployable model,https://github.com/markusmeingast/Satellite-Classifier,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,Pix2Pix to segment the footprint of a building. The dataset,,,,,,,,,ground-truth-gan-segmentation,https://github.com/zakariamejdoul/ground-truth-gan-segmentation,,,,use Pix2Pix to segment the footprint of a building. The dataset used is AIRS,use Pix2Pix to segment the footprint of a building. The dataset used is AIRS,ground-truth-gan-segmentation,https://github.com/zakariamejdoul/ground-truth-gan-segmentation,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,UBC-dataset,,,,,,,,,UBC-dataset,https://github.com/AICyberTeam/UBC-dataset,,,,a dataset for building detection and classification from very high-resolution satellite imagery with the focus on object-level interpretation of individual buildings,a dataset for building detection and classification from very high-resolution satellite imagery with the focus on object-level interpretation of individual buildings,UBC-dataset,https://github.com/AICyberTeam/UBC-dataset,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,BES-Net,,,,,,,,,BES-Net,https://github.com/FlyC235/BESNet,,,,Boundary Enhancing Semantic Context Network for High-Resolution Image Semantic Segmentation. Applied to Vaihingen and Potsdam datasets,Boundary Enhancing Semantic Context Network for High-Resolution Image Semantic Segmentation. Applied to Vaihingen and Potsdam datasets,BES-Net,https://github.com/FlyC235/BESNet,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,RAMP,,,,,,,,,RAMP,https://rampml.global/,,,,model and buildings dataset to support a wide variety of humanitarian use cases,model and buildings dataset to support a wide variety of humanitarian use cases,RAMP,https://rampml.global/,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Buildings & rooftops,Segmentation,Segmentation - Buildings & rooftops,SpaceNet challenge,,,,,,,,,Thesis_Semantic_Image_Segmentation_on_Satellite_Imagery_using_UNets,https://github.com/rinkwitz/Thesis_Semantic_Image_Segmentation_on_Satellite_Imagery_using_UNets,,,,This master thesis aims to perform semantic segmentation of buildings on satellite images from the SpaceNet challenge 1 dataset using the U-Net architecture,This master thesis aims to perform semantic segmentation of buildings on satellite images from the SpaceNet challenge 1 dataset using the U-Net architecture,Thesis_Semantic_Image_Segmentation_on_Satellite_Imagery_using_UNets,https://github.com/rinkwitz/Thesis_Semantic_Image_Segmentation_on_Satellite_Imagery_using_UNets,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Solar panels,Segmentation,Segmentation - Solar panels,Dataset on kaggle,,,,,,,,,DeepSolar,https://github.com/wangzhecheng/DeepSolar,,,,"A Machine Learning Framework to Efficiently Construct a Solar Deployment Database in the United States. Dataset on kaggle, actually used a CNN for classification and segmentation is obtained by applying a threshold to the activation map. Original code is tf1 but tf2/kers and a pytorch implementation are available. Also checkout [Visualizations and in-depth analysis .. of the factors that can explain the adoption of solar energy in .. Virginia]","A Machine Learning Framework to Efficiently Construct a Solar Deployment Database in the United States. Dataset on kaggle, actually used a CNN for classification and segmentation is obtained by applying a threshold to the activation map. Original code is tf1 but tf2/kers and a pytorch implementation are available. Also checkout [Visualizations and in-depth analysis .. of the factors that can explain the adoption of solar energy in .. Virginia]",DeepSolar,https://github.com/wangzhecheng/DeepSolar,Dataset on kaggle; tf2/kers; pytorch implementation,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Solar panels,Segmentation,Segmentation - Solar panels,Mask RCNN and Amir dataset,,,,,,,,,solar_plant_detection,https://github.com/Amirmoradi94/solar_plant_detection,,,,boundary extraction of Photovoltaic (PV) plants using Mask RCNN and Amir dataset,boundary extraction of Photovoltaic (PV) plants using Mask RCNN and Amir dataset,solar_plant_detection,https://github.com/Amirmoradi94/solar_plant_detection,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Solar panels,Segmentation,Segmentation - Solar panels,solar-panel-locator,,,,,,,,,solar-panel-locator,https://github.com/TorrBorr/solar-panel-locator,,,,"the number of solar panel pixels was only ~0.2% of the total pixels in the dataset, so solar panel data was upsampled to account for the class imbalance","the number of solar panel pixels was only ~0.2% of the total pixels in the dataset, so solar panel data was upsampled to account for the class imbalance",solar-panel-locator,https://github.com/TorrBorr/solar-panel-locator,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Ships & vessels,Segmentation,Segmentation - Ships & vessels,Universal-segmentation-baseline-Kaggle-Airbus-Ship-Detection,,,,,,,,,Universal-segmentation-baseline-Kaggle-Airbus-Ship-Detection,https://github.com/OniroAI/Universal-segmentation-baseline-Kaggle-Airbus-Ship-Detection,,,,Kaggle Airbus Ship Detection Challenge - bronze medal solution,Kaggle Airbus Ship Detection Challenge - bronze medal solution,Universal-segmentation-baseline-Kaggle-Airbus-Ship-Detection,https://github.com/OniroAI/Universal-segmentation-baseline-Kaggle-Airbus-Ship-Detection,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Other manmade,Segmentation,Segmentation - Other manmade,MADOS,,,,,,,,,MADOS,https://github.com/gkakogeorgiou/mados,,,,Detecting Marine Pollutants and Sea Surface Features with Deep Learning in Sentinel-2 Imagery on the MADOS dataset,Detecting Marine Pollutants and Sea Surface Features with Deep Learning in Sentinel-2 Imagery on the MADOS dataset,MADOS,https://github.com/gkakogeorgiou/mados,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Other manmade,Segmentation,Segmentation - Other manmade,SADMA,,,,,,,,,SADMA,https://github.com/sheikhazhanmohammed/SADMA,,,,Residual Attention UNet on MARIDA: Marine Debris Archive is a marine debris-oriented dataset on Sentinel-2 satellite images,Residual Attention UNet on MARIDA: Marine Debris Archive is a marine debris-oriented dataset on Sentinel-2 satellite images,SADMA,https://github.com/sheikhazhanmohammed/SADMA,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Segmentation - Other manmade,Segmentation,Segmentation - Other manmade,MAP-Mapper,,,,,,,,,MAP-Mapper,https://github.com/CoDIS-Lab/MAP-Mapper,,,,"Marine Plastic Mapper is a tool for assessing marine macro-plastic density to identify plastic hotspots, underpinned by the MARIDA dataset.","Marine Plastic Mapper is a tool for assessing marine macro-plastic density to identify plastic hotspots, underpinned by the MARIDA dataset.",MAP-Mapper,https://github.com/CoDIS-Lab/MAP-Mapper,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Panoptic segmentation,Panoptic segmentation,Panoptic segmentation,pastis-benchmark,,,,,,,,,pastis-benchmark,https://github.com/VSainteuf/pastis-benchmark,,,,pastis-benchmark,pastis-benchmark,pastis-benchmark,https://github.com/VSainteuf/pastis-benchmark,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
https://github.com/satellite-image-deep-learning/techniques,Panoptic segmentation,Panoptic segmentation,Panoptic segmentation,BSB-Aerial-Dataset,,,,,,,,,BSB-Aerial-Dataset,https://github.com/osmarluiz/BSB-Aerial-Dataset,,,,an example on how to use Detectron2's Panoptic-FPN in the BSB Aerial Dataset,an example on how to use Detectron2's Panoptic-FPN in the BSB Aerial Dataset,BSB-Aerial-Dataset,https://github.com/osmarluiz/BSB-Aerial-Dataset,,extracted from dataset/benchmark/challenge mention in techniques README; verify before citing
